id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
718715028757698900,Chicago Brownstone 7,139903100,Carl,,West Englewood,41.79241376989064,-87.67217220986258,Private room,79,2,13,2023-09-03,0.72,8,361,2,R21000069759
718870068190815628,Entire Apartment Unit in Roseland Neighborhood,479447879,Roseland,,Roseland,41.69206,-87.62032,Entire home/apt,130,2,23,2024-06-16,1.12,1,300,10,R22000087608
718984408702112637,Magical Elf Apartment,211128274,Kristina,,Avondale,41.94024,-87.71737,Entire home/apt,71,32,6,2024-05-05,0.30,2,238,4,
719144162937963429,Cozy and Comfy 1BR Apartment 1 king bed.,480106904,Claudia,,Austin,41.91239,-87.74966,Entire home/apt,103,2,35,2024-04-29,1.65,2,133,12,R22000088359
719429245542436211,Lovely condo studio,480156301,Angelo,,Uptown,41.97424,-87.65141,Entire home/apt,125,2,20,2024-06-08,1.09,1,310,16,R22000091323
719446044442476192,Beautiful Condo in North Kenwood with Parking,97988031,Lisa,,Kenwood,41.81516,-87.60593,Entire home/apt,190,3,25,2024-06-02,1.19,3,296,14,R22000089271
719476850175866871,Newly Furnished 1 bedroom in Chicago’s Gold Coast,31699214,Stephanie,,Near North Side,41.9082,-87.63016,Entire home/apt,198,32,4,2024-05-08,0.25,7,293,2,
719584785791207318,2BR Apartment close to Local Cafes & Stores,478012407,Mason,,Edgewater,41.97748,-87.66273,Entire home/apt,133,1,83,2024-06-04,3.97,9,131,49,R22000093890
719652102267175094,Historic Hyde Park Coach House,5521999,Dina,,Hyde Park,41.79191,-87.5967,Entire home/apt,405,32,1,2024-02-29,0.26,1,258,1,
719749238296573887,Single Family Home in Logan w/ 2 Car Garage,1305112,Matt,,Logan Square,41.93189107870243,-87.7115522200512,Entire home/apt,564,2,35,2024-05-19,2.45,1,219,29,R23000099721
719770149171551078,M-Studio near Wrigleville KingBed,170551048,Lyn,,Uptown,41.95502,-87.64987,Entire home/apt,65,32,35,2024-02-19,1.66,22,329,18,R22000093164
719806785283511982,"Chic & Cozy, New Build 2beds, 15mins from The Bean",167805471,Wonderful,,Grand Boulevard,41.81072,-87.62671,Entire home/apt,120,3,10,2024-06-16,0.75,2,101,6,R22000091694
720122094955376213,"Blueground | W. Loop, pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,250,32,0,,,549,307,0,
720122713209746414,"Blueground | South Loop, gym & roof, nr Grant Park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,168,32,2,2024-03-15,0.19,549,364,2,
720123220668892033,"Blueground | South Loop, gym & roof, nr Grant Park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,215,32,0,,,549,314,0,
720192909448709963,N 30 mins -Airport 20 mins to downtown Selfcheckin,92129084,Russell,,Humboldt Park,41.9111,-87.72365,Entire home/apt,127,2,58,2024-06-13,2.77,6,139,26,R23000105271
720229053203041079,Bright 2BR-2BA steps from The Bean & Michigan Ave,49980854,Natasha,,Loop,41.88305580000001,-87.62577309999999,Entire home/apt,531,1,119,2024-06-18,5.86,4,282,74,R22000089410
720419181561174032,Bright and spacious 2BD apartment with huge deck!,46299046,Kath,,Logan Square,41.91546,-87.67319,Entire home/apt,,3,45,2024-06-10,2.15,2,3,29,R22000089415
720451607248729413,Stunning / Spacious 6BD Home + garage - Bucktown!,480367239,Masooma,,Logan Square,41.93186,-87.68555,Entire home/apt,575,3,43,2024-05-25,2.11,1,202,20,R23000108827
720588022384914211,2 Bed l 5 min from Med District l Free Parking,431261724,AW Luxe,,East Garfield Park,41.87452072633084,-87.71041817277099,Entire home/apt,98,1,18,2024-06-01,1.19,9,171,12,R23000098842
721068549540836836,w 31st Bridgeport 2F 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83642,-87.65799,Entire home/apt,,32,3,2024-04-05,0.15,34,0,1,R22000077681
721077249779726934,"Inspired, luxe living in Logan Square on BLVD PH",189045896,Heather,,Logan Square,41.91746295162638,-87.70227684222792,Entire home/apt,341,33,1,2024-03-30,0.36,2,100,1,
721147372931860464,McCormick 2B/2Ba w opt parking for up to 6 guests,395498979,Milan,,Near South Side,41.8544,-87.62332,Entire home/apt,349,2,81,2024-06-16,3.83,67,331,47,2792126
721164843661234870,McCormick Oasis 2br/2ba Parking/Patio/Gym/sleeps 6,243035563,Studebecker,,Near South Side,41.85318,-87.6243,Entire home/apt,297,2,47,2024-06-04,2.24,39,335,30,2792126
721544972642408247,"Blueground | Lincoln Park, gym & roof, nr I-90",107434423,Blueground,,Lincoln Park,41.9194968,-87.6629995,Entire home/apt,,32,0,,,549,0,0,
721594156553924755,Chic vintage-meets-modern duplex in fab location,464545717,Diane,,Lake View,41.94133,-87.66427,Entire home/apt,598,2,43,2024-05-12,2.32,1,286,28,R22000091108
721653073458172332,"Spacious, Clean and Steps from Wrigley Field!",73638558,Karolina,,Lake View,41.94717,-87.65416,Entire home/apt,183,2,77,2024-06-16,3.98,1,303,66,R22000090886
721669384101486660,Modern Home ~20 min from Downtown,145577173,Tonija O,,Austin,41.879393,-87.770192,Entire home/apt,470,2,5,2024-06-16,0.58,1,130,5,R23000098972
721686491408759323,Fulton House #2 (3bd/ 2ba),2619611,Andrew,,Near West Side,41.88306,-87.65359,Entire home/apt,304,32,2,2024-06-07,0.11,9,117,1,
721913745405730446,Best Pilsen Location*Monthly Stays*Parking*Laundry,18978285,Sam And Jesse,,Lower West Side,41.85541,-87.65004,Entire home/apt,200,32,5,2024-05-28,0.38,2,184,4,
721978139247939050,The Halsted (best loc. in Lakeview),57375926,Stewart,,Lake View,41.94341,-87.64865,Entire home/apt,481,3,14,2024-06-03,0.67,4,117,7,R19000037573
722377812602020518,Stylish Corner 2BR in the Loop | City & Lake Views,126179580,Staywell,,Loop,41.87769,-87.63015,Entire home/apt,307,2,58,2024-06-11,2.86,23,259,29,R22000077400
722392209236655356,Cheerful 1-bedroom with connected private bathroom,480727298,Kelsey,,Logan Square,41.92958,-87.72231,Private room,99,1,48,2024-06-17,2.32,1,282,33,R22000089343
722450361673837045,Luxéry Stay South Loop - McCormick/WinTrust Area,457835507,Patricia,,Near South Side,41.8541323,-87.6228171,Entire home/apt,304,2,8,2024-05-21,0.39,7,274,3,R22000088665
722536167234313103,Hidden East Village Gem,169297663,William,,West Town,41.89731,-87.66875,Entire home/apt,173,1,24,2024-06-01,1.17,19,296,11,R22000087949
722579844750662375,The Heart of Bucktown,480763849,Charles,,Logan Square,41.91766726373297,-87.67552638086838,Entire home/apt,117,2,26,2024-05-27,1.89,1,105,19,R22000088568
723055137391647718,Specious 2 Story Loft,9955656,Emrah,,West Town,41.90406,-87.66306,Entire home/apt,208,2,18,2024-06-15,0.87,1,351,10,R23000108741
723075296687659628,Modern NorthSide Studio APT with Laundry,228485415,Syed,,West Ridge,41.99871,-87.69208,Entire home/apt,140,2,26,2024-06-17,1.24,10,189,11,R22000091416
723148523004299730,Charming 1-bedroom in Chicago’s Gold Coast,31699214,Stephanie,,Near North Side,41.91037,-87.63026,Entire home/apt,180,32,3,2024-05-31,0.15,7,320,2,
724067452254070231,"Clean cozy and very safe area, Free street parking",481029308,Bertha,,Irving Park,41.9569459,-87.7193868,Entire home/apt,99,2,54,2024-06-16,2.60,1,286,36,R22000086129
724223525430911641,Shared Room in Quiet Neighborhood (1) -Men only-,13270940,Jeff,,South Chicago,41.73945,-87.5656,Shared room,25,2,8,2024-05-31,0.39,5,320,4,R22000090299
724451633415618342,"Blueground | Loop, gym, pool & lounge, nr L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,245,32,0,,,549,62,0,
724452312730860957,"Blueground | W. Loop, pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,397,32,1,2023-01-08,0.06,549,293,0,
724473491511744445,Sunny garden apartment in West Logan Square,2323999,Sarah,,Logan Square,41.914056114360555,-87.7180378285015,Entire home/apt,122,2,24,2024-06-16,2.09,1,303,24,R23000104740
724631986961311911,K2-Private bdroom 6min walk to Wrigley Field,478703929,Antonio,,Lake View,41.94602,-87.6579,Private room,54,2,51,2024-06-14,2.44,4,182,30,R22000089552
724644315146483381,K3-Private bdroom 6min walk to Wrigley Field,478703929,Antonio,,Lake View,41.9457,-87.65767,Private room,72,2,67,2024-06-17,3.22,4,161,39,R22000089552
724650026938156385,K4-Private bdroom 6min walk to Wrigley Field,478703929,Antonio,,Lake View,41.9441,-87.65939,Private room,68,2,53,2024-05-29,2.53,4,176,31,R22000089552
724654441154176614,Cozy & Spacious Sunny 2 bedroom apartment.,31450317,Sonny,,Irving Park,41.95016,-87.70768,Entire home/apt,133,2,43,2024-06-16,2.33,1,270,33,R22000092517
724675483669048710,Cozy & Quiet Hideaway in Lincoln Square,481152110,Cody,,Lincoln Square,41.96885996475175,-87.68621509475558,Entire home/apt,130,3,45,2024-06-16,2.76,1,73,30,R23000096433
724720526787219300,Quiet Stay - Perfect for Family,273965788,Pm,,Belmont Cragin,41.92715981401366,-87.76217989737172,Entire home/apt,256,1,22,2024-04-30,1.66,1,175,19,R22000090792
725263289206118497,Spacious Ukrainian Village Retreat,429001190,Patty,,West Town,41.89611,-87.681417,Entire home/apt,162,2,25,2024-05-14,1.88,2,320,22,R23000100836
725326694509362182,Svaha - Serene 2BR Oasis in East Village,128364873,Margret,,West Town,41.900829659967776,-87.66913418678122,Entire home/apt,191,2,24,2024-06-16,1.91,1,14,23,R23000098895
725428843001466241,Lovely 3 bedroom unit with very high ceilings.,481300835,Reginald,,Grand Boulevard,41.8182,-87.61987,Entire home/apt,125,32,21,2023-10-09,1.06,1,167,8,R22000090541
725772837992951461,"Blueground | Loop, gym, pool & lounge, near L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,186,32,0,,,549,329,0,
725985607056362100,Elegant Chicago Retreat w/ Spacious Balcony!,121719854,Evolve,,West Town,41.89473159379861,-87.66375512099042,Entire home/apt,259,32,13,2024-01-01,0.73,33,262,8,R19000046119
726146691063905537,Cityscape - Heart of Lincoln Park/DePaul,481440162,Daniel,,Lincoln Park,41.923169190531276,-87.65392398827385,Entire home/apt,149,2,47,2024-06-16,2.61,1,198,21,R22000080531
726205745099066764,Cloud9 | BBQ&Game Room|Millennium Park| The Hudson,248760412,Cloud9,,Loop,41.8811582,-87.63163139999999,Entire home/apt,619,2,32,2024-06-06,1.55,76,336,19,R22000085442
726517017209207196,1B-by China town/White Sox/McCormick/S.Loop/City,69532286,Edita,,Bridgeport,41.844225364848064,-87.64059679708753,Entire home/apt,126,1,58,2024-06-11,3.23,4,256,44,R21000071516
726651059701206290,Chinatown 2-bedroom unit with free street parking,136673636,Weihong,,Bridgeport,41.84313,-87.64062,Entire home/apt,105,2,67,2024-06-14,3.21,5,302,36,R22000087946
726880869430966691,Private room in 2 bd condo.Near Blue Line &O’Hare.,46408236,Ewa,,Albany Park,41.96374,-87.72778,Private room,68,1,25,2024-06-16,1.26,1,319,17,R23000108828
727147879640855163,Cozy private room 10 mins from downtown Chicago,478709288,Marquis,,South Lawndale,41.85309,-87.69585,Private room,50,32,3,2023-09-15,0.15,2,365,1,R22000090393
727270203481266850,"Blueground | S. Loop, gym & spa, nr Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,199,32,0,,,549,347,0,
727271242354096364,"Blueground | S Loop, pool, bbq & gym, nr park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,330,32,0,,,549,210,0,
727272726697238593,"Blueground | S Loop, pool, bbq & gym, nr park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,232,32,0,,,549,365,0,
727273274638959654,"Blueground | Streeterville, pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,153,32,1,2024-01-15,0.19,549,336,1,
727780301866909100,Andersonville 2 bed with modern kitchen + bath,217689,Michael,,Edgewater,41.97862,-87.6663,Entire home/apt,214,2,68,2024-06-18,3.33,1,291,36,R24000117520
729076742967757802,Entire 1-Bedroom Apt by Chinatown,136673636,Weihong,,Bridgeport,41.84333,-87.64006,Entire home/apt,87,2,66,2024-06-13,3.17,5,301,46,R24000113515
729421891567680274,"Blueground | Loop, gym, pool & lounge, near L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,183,32,0,,,549,322,0,
729627718138861378,"Luxe Condo In DT Chicago w/ Fast Wi-fi, Pool, Gym",481526525,Paul,,Loop,41.87144,-87.633,Entire home/apt,124,32,6,2024-05-30,0.41,1,193,4,
730295139231154546,"Blueground | West Loop, w/d, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.885209,-87.6471114,Entire home/apt,195,32,0,,,549,258,0,
730295621370147216,"Blueground | Loop, lounge & roof, nr Riverwalk",107434423,Blueground,,Loop,41.885569,-87.63473669999996,Entire home/apt,230,32,1,2023-11-15,0.14,549,358,1,
730336781431482164,Lincoln Park Shared Home w/ private/shared bedroom,470462049,Robert,,Lincoln Park,41.92581,-87.65021,Shared room,35,32,1,2023-08-12,0.10,6,129,1,
730492477503214237,"Garage Parking, Pet Friendly with Laundry",62373872,Tara,,Irving Park,41.94984,-87.70603,Entire home/apt,128,33,1,2023-03-16,0.06,3,107,0,
730631272466481134,Upscale Modern Downtown Chicago 1bedroom Apartment,482278169,Robert,,Near West Side,41.8617354,-87.6573633,Entire home/apt,94,32,2,2023-11-30,0.11,1,139,1,
731106751133261984,Private Bedrooms in Pilsen Chicago up to 4,150199112,Alondra,,Lower West Side,41.85295,-87.67883,Private room,102,1,21,2024-06-15,1.02,1,354,12,R24000115636
731425353851120932,The Holiday House by the Lake! 2br/2bth,26439913,Diane,,Rogers Park,42.00531507010429,-87.65878658741713,Entire home/apt,177,1,51,2024-06-10,2.58,2,272,27,R23000108744
731642022392703093,"Blueground | South Loop, gym & roof, nr Grant Park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,242,32,0,,,549,314,0,
731757196133700686,Two bedroom  in the hip Wicker Park/Bucktown Area,60078863,Matthew,,West Town,41.91063,-87.69294,Entire home/apt,99,32,5,2023-02-28,0.26,1,298,0,R22000092114
731919700243917043,Renovated 2 Bed Condo Lincoln Park w/ Free Parking,482528680,John,,Lincoln Park,41.9217601,-87.6648439,Entire home/apt,222,4,87,2024-05-27,4.31,1,67,50,R22000086531
731944283816893042,Lovely studio unit with private kitchen and bath,418337049,Ms,,South Shore,41.76682,-87.56685,Entire home/apt,72,32,8,2023-09-23,0.39,5,313,3,R01928384651
731948039191881972,2 BR/2BA condo near Wicker Park,16499771,Rishi,,West Town,41.9010531,-87.663412,Entire home/apt,104,32,4,2023-11-04,0.27,1,310,2,
732421564433808343,w 31st Bridgeport 1F 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83824,-87.65806,Entire home/apt,,32,3,2024-03-01,0.15,34,0,2,R22000077681
732421621179595696,Pilsen 3F 1bed/1bath + Free Laundry +GreatLocation,100782278,Chicago Furnished,,Lower West Side,41.85725,-87.6614,Entire home/apt,114,32,3,2024-05-02,0.20,34,313,1,
732701752035637488,Avondale Apt. Walk to Blue Line Train,198527414,Angelica,,Avondale,41.93923,-87.71549,Entire home/apt,127,32,19,2023-11-29,1.05,6,189,9,R22000088409
732705786053843671,Cozy 1b/1b in Logan Square,379820347,Gabriel,,Logan Square,41.9197299540662,-87.71563754115472,Entire home/apt,110,32,2,2024-02-01,0.19,6,52,2,
732739952276429247,Great Location-Lincoln Park/Wrigleyville +Parking!,482660364,Asa,,Lincoln Park,41.918411,-87.6439669,Entire home/apt,275,2,81,2024-05-31,3.94,5,76,52,R21000062409
732862193675402517,Our home near downtown& hydepark,223262080,Kayode,,Grand Boulevard,41.81604035498979,-87.61324146304696,Entire home/apt,78,32,1,2024-04-30,0.57,5,215,1,
733280380926817650,"Wicker Park Historic, Art-Filled, Urban Oasis #2",167746538,Ian,,West Town,41.9004622,-87.6648366,Entire home/apt,157,1,105,2024-06-19,5.11,2,297,72,R22000085209
733337042355126980,Unique Modern Art Inspired Oasis,482780034,Kiana,,East Garfield Park,41.88679253092158,-87.71364049797312,Entire home/apt,88,32,36,2023-11-29,2.17,1,331,22,R23000096269
733526745375574371,Bucktown Loft,254898,Paul,,West Town,41.91226,-87.67279,Entire home/apt,120,32,1,2023-09-05,0.10,1,10,1,
733600260203332988,McCormick 3B/2Ba Corner Oasis for up to 10 guests,395498979,Milan,,Near South Side,41.855,-87.62326,Entire home/apt,428,2,43,2024-06-16,2.12,67,344,24,2792126
733966407303090422,Luxe SFH Urban Retreat,169297663,William,,East Garfield Park,41.88253,-87.69349,Entire home/apt,392,3,46,2024-05-27,2.35,19,272,25,R22000087069
734035064351747901,Spacious 4 Bedroom Condo,85981531,Adrian,,West Town,41.89705,-87.66369,Entire home/apt,409,2,110,2024-06-09,5.37,1,287,65,R23000104840
734507878235163601,"Blueground | West Town, furnished & equipped",107434423,Blueground,,West Town,41.89254160000001,-87.67650069999999,Entire home/apt,,32,0,,,549,4,0,
734508343348621586,"Blueground | Loop, doorman, nr L & Grant Park",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,197,32,0,,,549,201,0,
734508776332652530,"Blueground | River N, gym, pool, nr Riverwalk",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,261,32,0,,,549,307,0,
734620633868455428,w 31st Bridgeport 1R 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83819,-87.65802,Entire home/apt,,32,4,2024-04-13,0.20,34,0,2,R22000077689
734632363601545809,w 31st Bridgeport 2R 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83834,-87.65749,Entire home/apt,,32,6,2023-12-16,0.30,34,0,2,R22000077681
734712505340095433,Private Room with Ensuite Bath,13603017,Teddy,,Near West Side,41.878536146557785,-87.68236039652399,Private room,50,15,1,2023-08-24,0.10,2,108,1,R23000097575
734738565778642790,Blue Abode off the Blue Line | Sunny & Quiet,8599447,Colin,,Avondale,41.93504398013249,-87.71050060980616,Entire home/apt,190,2,32,2024-06-18,2.25,1,122,25,R23000100209
734815762552721189,Cozy private bedroom in work-friendly home,113396408,Nora,,Portage Park,41.94265,-87.76518,Private room,65,32,0,,,3,100,0,
734851598384432592,VintageLoversEscape|Homey|Stylish1BR|CloseToBeach,96730613,Demitri,,Rogers Park,42.00954,-87.6664,Entire home/apt,105,2,50,2024-06-03,2.58,26,121,30,R22000091112
734856118611594699,Chic|Comfy|Stylish| 2BD 2BA - Little India,96730613,Demitri,,West Ridge,41.99949,-87.69024,Entire home/apt,104,2,61,2024-06-13,3.28,26,129,38,R22000091026
734864587556619066,Comfy|Stylish 1Bd 1Ba - Portage Park,96730613,Demitri,,Portage Park,41.96115,-87.75431,Entire home/apt,95,2,31,2024-06-17,1.73,26,150,20,R22000091031
734866721750281735,Chic|Comfy|Renovated1Bd1Ba Perfect for Couples,96730613,Demitri,,Portage Park,41.96101,-87.75603,Entire home/apt,97,2,36,2024-06-16,1.89,26,123,23,R22000091030
734871188071815020,Lovely|Cozy|Homey|2 Bed|1 Bath|,96730613,Demitri,,Rogers Park,42.01342,-87.66633,Entire home/apt,105,2,53,2024-06-07,2.72,26,129,25,R22000091027
734894870683504598,Modern 3BR with Private Rooftop & Free Parking,483075802,Song,,Near North Side,41.89892,-87.63955,Entire home/apt,345,3,98,2024-06-06,4.79,2,260,47,R23000108415
734907252307506510,Lux Home Chicago 7mins Downtown,483078522,Larry,,Grand Boulevard,41.81444684223988,-87.60904127527645,Entire home/apt,549,2,23,2024-06-16,1.33,1,319,17,R22000095112
734910571075793031,Cozy 1 bedroom to rent with patio,459453759,Chandra,,Douglas,41.84524,-87.62685,Private room,100,32,12,2024-01-02,0.59,4,357,8,R22000090213
